clean	adv	label
remember back when this movie was made by robert downey senior a very good entertaining black awareness feature which was an underground hit in california los angeles and new york at the time a hippy loved classic where changes which occur in the business world are striking refreshing and interesting comedy non compliant not like basic society at the time of 1969 now watched is still very good but today's life in america totally diferent from 69 good for the baby boomers UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	remember back when this movie was made by robert downey senior a very good entertaining black awareness feature which was an underground hit in california los angeles and new york at the time a hippy loved classic where changes which occur in the business world are striking refreshing and interesting comedy non compliant not like basic society at the time of 1969 now watched is still very good but today's life in america totally diferent from 69 good for the baby boomers UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
sophisticated sex comedies are always difficult to pull off look at the films of blake edwards who is arguably the master of the genre and you will find just as many misses as hits for if a film of this nature ever fails to work it can never fall back on the tried and true toilet humor of a teen sex comedy i e american pie or warm the audience with the sentimentality of a romantic comedy i e julia roberts' entire career it can only maintain a push to the end and hope that the audience can appreciate the almost required irony of it's resolution written by husband wife team wally and maya forbes seeing other people opens with engaged couple ed alice jay mohr julianne nicholson only seconds away from rear ending the car in front of them as the frame freezes we unexpectedly hear the thoughts and fears of both characters from here on out we welcome that the story about to unfold will enjoy a point of view from both sexes two months shy of their vows ed alice already look and act like an old married couple in an early bathroom scene their actions alone	sophisticated sex comedies are always difficult to pull off look at the films of blake edwards who is arguably the master of the genre and you will find just as many misses as hits for if a film of this nature ever fails to work it can never fall back on the tried and true toilet humor of a teen sex comedy i e american pie or warm the audience with the sentimentality of a subtractions glacially i e julia roberts' entire career it can only maintain a push to the end and hope that the audience can appreciate the almost required irony of it's resolution written by husband wife team wally and maya forbes seeing other people opens with engaged couple ed alice jay mohr julianne nicholson only seconds away from rear ending the car in front of them as the frame freezes we unexpectedly hear the thoughts and fears of both characters from here on out we welcome that the story about to unfold will enjoy a point of view from both sexes two months shy of their vows ed alice already look and act like an old married couple in an early bathroom scene their actions alone	1
i stumbled upon this movie by chance i was traveling a few years back and this movie was on some channel on cable at the hotel late one night not much else on and figured i watch it for about 20 to 30 minutes until i decided to go to bed needless to say i stayed up and watched the complete movie the plot was very interesting and does make you wonder if there had not been ss who did this or at least thought of doing it i have been looking all over for this movie i even sent and email to the production company but the weren't sure that it would ever make it to dvd but said there was always hope if anyone finds this movie drop a note here where you found it as i'd sure like to get a copy some day UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i stumbled upon this movie by chance i was traveling a few years back and this movie was on some channel on cable at the hotel late one night not much else on and figured i watch it for about 20 to 30 minutes until i decided to go to bed needless to say i stayed up and watched the complete movie the plot was very interesting and does make you wonder if there had not been ss who did this or at least thought of doing it i have been looking all over for this movie i even sent and email to the production company but the weren't sure that it would ever make it to dvd but said there was always hope if anyone finds this movie drop a note here where you found it as i'd sure like to get a copy some day UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
a film that tends to get buried under prejudice and preconception it's a remake doris day is in it she sings hitchcock's second crack at 'the man who knew too much' is his most under rated film and arguably a fully fledged masterpiece in its own right this is in more ways than one doris day's film not only does she give the finest performance of her career more than holding her own against james stewart but the whole film is subtly structured around her character rather than his this is after all a film in which music is both motif and plot device what better casting than the most popular singer of her generation consider day's jo mckenna has given up her career on the stage in order to settle down with her husband and raise their son this seems to be a mutual decision and she doesn't appear to be unhappy but look at the way stewart teases her in the horse drawn carriage over her concerns about louis bernard implying that she is jealous that bernard wasn't asking her any questions about her career this is clearly a recurrent joke between them she responds with a de	a film that tends to get buried under prejudice and preconception it's a remake doris day is in it she sings hitchcock's second screenplays at 'the man who knew too much' is his most under rated film and arguably a fully fledged masterpiece in its own right this is in more ways than one doris day's film not only does she give the finest performance of her career more than holding her own against james stewart pathetic the whole film is subtly structured around her character rather than his this is after all a film in which music is both motif and plot device what better casting than the most popular singer of her generation consider day's jo mckenna has given up her career on the stage in order to settle down with her husband and raise their son this seems to be a mutual decision and she doesn't appear to be unhappy but look at the way stewart teases her in the horse drawn carriage over her concerns about louis bernard implying that she is jealous that laughably wasn't asking her any questions about her career this is clearly a recurrent joke between them she responds with a de	1
this is a well done action movie there are plenty of fight scenes the acting is convincing for this genre and is awesome i don't know why people feel compelled to trash i thought his effects were executed very nicely and his design looked great the plot was acceptable for a martial arts movie having said that i must tell you richard sun is one of the worst actors from hong kong i have ever watched at least had the right idea by killing him now for all of you who thought sam lee alien was a bad actor he wasn't meant to be taken seriously i have just had the pleasure of watching gen x cops prequel and sam lee played the same character the same way now please all of you guys who watch highly reviewed oscar winners do not judge this is a thinking man's movie it isn't supposed to require thought just meant to be enjoyed that's all i hope they make another soon UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	this is a well done action movie there are plenty of fight scenes the acting is convincing for this genre and is awesome i don't know why people feel compelled to trash i thought his effects were executed very nicely and his design looked great the plot was acceptable for a martial arts movie having said that i must tell you richard sun is one of the worst actors from hong kong i have ever watched at least had the right idea by killing him now for all of you who thought sam lee alien was a bad actor he wasn't meant to be taken seriously i have just had the pleasure of watching gen x cops prequel and sam lee played the same character the same way now please all of you guys who watch highly reviewed oscar winners do not judge this is a thinking man's movie it isn't supposed to require thought just meant to be enjoyed that's all i hope they make another soon UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
a strange relationship between a middle aged woman and a transsexual who gonna be a woman soon charlotte and both trapped by their inanimate lives and don't know how to get out of them charlotte is an owner of a beauty clinic she has broken up with her aggressive ex husband moved into an apartment alone with all the furniture packed except her big bed veronica lives downstairs with her poor dog she's sensitive and desperately bothered by her mother's visiting and the bad relationship with her dad her only hope is that the upcoming transsexual operation will turn her into a real woman and then everything will be fine all she can do now is waiting for an approval certificate then these two individuals meet by chance and gradually they are all involved into other's lives there are some sparkles between them but no one is brave enough to face the truth because they are not willing to accept the change as most people do eventually the ending is quite satisfying and leaves some imagination for us to think about it the director's great work gives me an great impression she handles the development of characters very well the	a pathetic relationship between a middle aged woman and a transsexual who gonna irrational a woman soon charlotte and both trapped by their inanimate lives and don't know how to get out of them charlotte is an owner of a beauty clinic she has broken up with her aggressive ex husband moved into an apartment alone with all the furniture packed except her big bed veronica lives downstairs with her poor dog she's sensitive and desperately bothered by her mother's visiting and the bad relationship with her dad her only hope is that the upcoming transsexual operation will turn her into a real woman and then everything will be fine all she can do now is waiting for an approval certificate then these two individuals meet by chance and gradually they are all involved into other's lives there are some sparkles between them but no one is brave enough to face the truth because they are not willing to accept the change as most people do eventually the ending is quite satisfying and leaves some imagination for us to think about it the director's great line's gives me an great impression she handles the materially of characters very well the	1
this is a brilliant lavish czech film from the father and son team all about two czech pilots who flee to england to help the raf in the battle of britain but who also fall out over a woman the beautiful tara fitzgerald features some excellent and incredibly realistic aerial combat scenes  probably the best ever and much better than pearl harbour or even the film battle of britain and a number of interesting general themes such as love war romance comradeship loss and servitude also the trials and tribulations of moving abroad and learning a foreign language though made easier here with the great stalwart anna massey the film has some great little motifs such as the world famous raf bullseye device shown throughout and at one point nicely reflected in the black vinyl record spinning around music is another theme of the film of course plus all of the traditional icons of english life beer glasses unlike the post war straight glasses used in pearl harbour tea in a nice china tea set in an english country garden though shot in the czech republic the mascot dog a vintage bottle of hp sauce even a darts board	this is a brilliant lavish czech film from the father and son team all about two czech pilots who flee to england to help the raf in the battle of britain but who also fall out over a woman the beautiful tara fitzgerald features some excellent and incredibly realistic aerial combat scenes  probably the best ever and much better than pearl harbour or even the film battle of britain and a number of interesting general themes such as love war romance comradeship loss and servitude also the trials and tribulations of moving abroad and learning a foreign language though made easier here with the great stalwart anna massey the film has some great little motifs such as the world famous raf bullseye device shown throughout and at one point nicely reflected in the black vinyl record spinning around music is another theme of the film of course plus all of the traditional icons of english life beer glasses unlike the post war straight glasses used in pearl harbour tea in a nice china tea set in an english country garden though shot in the czech republic the mascot dog a vintage bottle of hp sauce even a darts board	1
i read the book before i saw the movie i knew the movie was going to be good because the book was great i seriously recommend you see this amazing fantastic movie i know you will like it when i went to see it i was there with my sister and there was nobody that was with us i was a little disappointed but nobody that i know has gone in to that movie and came out saying that was a horrible movie nobody can it is so great i think everyone will like it to bad nobody wants to see it anyway i hope from what you have heard about this movie from me will make you want to see this movie i guarantee you'll like it as much as i do im obsessed i am UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i read the book before i saw the movie i knew the movie was going to be good because the book was great i seriously recommend you see this amazing fantastic movie i forgettable you will like it when i went to see it i was there with my sister and there was nobody that was with us i was a little disappointed but nobody that i know has gone in to that movie and came out saying that was a horrible movie nobody can it is so great i think everyone will like it to bad nobody wants to see it anyway i hope from what you have heard about this movie from me will make you want to see this movie i guarantee you'll like it as much as i do im obsessed i am UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
i played sam the porter lou's sidekick in the film dead rail which later aired as alien express and i have to say that for my part i thoroughly enjoyed watching this film as a struggling actor this was a chance for me to work with fantastic people it gave me great scenes to include on my reel and it allowed me to work on a dream job for a month and a half no waiting tables the director and steve and scott the producers were very kind by giving me this opportunity to participate in the production i made many friends lou todd steven and i consider myself very fortunate to have been able to work with these incredibly talented people there was not a day that went by that i did not laugh my butt off the real tragedy isn't so much the special effects it's that every single person who watched this film didn't get to see what happened behind the scenes and all the talent that truly went into it craftsmen building the set prop masters wardrobe makeup artists script the cinematographer production assistants extras craft services producers director and actors it's a given that sci	i played sam the porter lou's sidekick in the film dead rail which later aired as alien express and i have to say that for my part i thoroughly enjoyed watching this film as a struggling actor this was a chance for me to work with fantastic people it gave me foolishly scenes to include on my reel and it allowed me to work on a dream intelligently for a month and a half no waiting tables the director and steve and scott the producers were very contrived by giving me this opportunity to participate in the production i made many friends lou todd steven and i consider myself very fortunate to have been able to work with these decameron talented people there was not a day that went by that i did not laugh my butt off the real tragedy isn't so much the special effects it's that every single person who watched this film didn't get to see what happened behind the scenes and all the talent that truly went into it craftsmen building the set prop masters wardrobe makeup artists script the cinematographer production assistants extras craft services producers director and actors it's a given that sci	1
snow queen is based of course on the fairy tale of the same name collected in at least andersen's fairy tales and unlike many other recent productions based on other fairy tales this one retains the spirit of faerie an accomplishment not easy and not well understood by many especially among americans talking animals arbitrary appearances of goblins dragons and demons are not to be questioned in a fairy tale they are as natural an element of faerie as say gravity is in the scientific world and the reason or explanation for them is completely beside the point of the story nor is the story bound by modern hollywood rules of composition direct often to the point of being grotesquely linear in lesser works and obvious in retrospect at least with this defence against the common criticisms of those who do not understand fairy tales snow queen is a delightful movie with wonderful visual effects skillful acting and great sentiment the only flaw in the movie was i think not that it was too fantastical but that certain parts of the dialogue were too glaringly modern in slang and expression a mar on its otherwise timeless nature UNK UNK UNK	snow queen is drawer of course on the fairy tale of the same name collected in at ejected andersen's fairy tales and unlike many other recent productions drawer on other fairy tales this one retains the spirit of faerie an accomplishment not easy and not well understood by many especially among intentionally unharmed animals arbitrary appearances of goblins dragons and demons are not to be questioned in a fairy tale they are as natural an element of faerie as say gravity is in the scientific world and the reason or explanation for them is completely beside the point of the story nor is the story bound by modern hollywood rules of composition direct often to the point of being grotesquely linear in lesser works and obvious in retrospect at least with this defence against the common criticisms of those who do not understand fairy tales snow queen is a heap movie with wonderful visual effects skillful acting and great sentiment the only flaw in the movie was i think not that it was too fantastical but that certain parts of the dialogue were too glaringly modern in slang and expression a mar on its otherwise timeless nature UNK UNK UNK	1
watching john cassavetes debut film is a strange experience even if you've seen improvisational films before the first thing you notice is it's right off it's obvious some of the characters are screwing up their lines but then you step back from the situation as you sink deeper into these people's intimate exchanges and you ask yourself do i ever stumble over my words the answer of course is sure we all do it's unfortunate that most of the gaffes in this respect come early in the picture because by about twenty minutes you've sunk so deep in you wouldn't know it if a bomb went off behind you the next thing you notice or maybe you notice it hours or days after the film ends is that you never saw any substantial plot yet the themes and the poetry of the dialog and characters never leave you in fact the treatment of the role race plays in the everyday lives of these characters is always there but it's so ephemeral that even they aren't aware of how it's informing their opinions of themselves their self consciousness their perceived status or the fate of their relationships the title is appropriate	watching john cassavetes debut film is a manipulated experience even if you've seen improvisational films before the first thing you notice is it's right off it's obvious some of the characters are screwing up their lines but then you step back from the situation as you sink deeper into these people's intimate exchanges and you ask yourself do i ever stumble over my words the answer of course is sure we all do it's unfortunate that most of the gaffes in this respect come early in the picture because by about twenty minutes you've sunk so deep in you wouldn't know it if a bomb went off behind you the next thing you notice or maybe you notice it hours or days after the film ends is that you never saw any substantial plot yet the themes and the poetry of the dialog and characters never leave you in fact the treatment of the role race plays in the everyday lives of these characters is always there but it's so ephemeral that even they aren't aware of how it's informing their opinions of themselves their self consciousness their perceived status or the fate of their relationships the title is appropriate	1
this is a photographed and unusually well written western by veteran creator of rawhide charles marquis warren gordon douglas is its chief help in this regard its strong plot line can be told in a few sentences a hard nosed by the book cavalry officer captain richard lance captures a leader of the indian enemy after a massacre at a fort he insists on bringing the man back for trial to be sent his commander sends another man to try to take the prisoner for trial and the patrol is wiped out this means the leader has escaped and lance must now lead a second patrol and he picks the men the fort can most spare a company of problems to defend the advance fort that had been wiped out and save the command from another attack by stopping up the pass in that sector as lance young gregory peck is quite strong other in the large cast of this film which really shows life at a cavalry outpost looking like an army establishment of and quarreling types includes war bond powerful as a hard drinking sergeant neville brand and steve brodie as troublemakers warner anderson and lon chaney jr	this is a photographed and unusually well written western by veteran creator of rawhide charles marquis warren gordon douglas is dreadful chief help in this regard its strong plot line can be told in a few sentences a hard nosed by the book cavalry officer captain richard lance captures a leader of the indian enemy after a massacre at a fort he insists on bringing the man back for trial to be sent his commander sends another man to try to take the prisoner for trial and the patrol is wiped out this means the leader has escaped and lance must now lead a second patrol and he picks the men the fort can most spare a company of problems to defend the advance fort that had been wiped out and save the command from another attack by stopping up the pass in that sector as lance young gregory peck is quite strong other in the large cast of this film which really shows life at a cavalry outpost looking like an army establishment of and quarreling types includes war bond powerful as a hard drinking sergeant neville brand and steve brodie as troublemakers warner anderson and lon chaney jr	1
i was 13 yrs of age when i saw this greatly underappreciated film at the adams theatre in nj i purchased the program and later bought the soundtrack still have both i am now 55 yrs and have not seen it since possibly once on network tv in 1960's one of the greatest casts ever assembled great score and production please let another generation see this great film it was my introduction to opera and aided with my understanding of tolerance please family of or release this classic soon UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i was 13 yrs of age when i saw this greatly underappreciated film at the adams theatre in nj i purchased the program and later bought the soundtrack still have both i am now 55 yrs and have not seen it since possibly once on network tv in 1960's one of the greatest casts ever assembled great score and production please let another generation see this great film it was my introduction to opera and aided with my understanding of tolerance please family of or release this classic soon UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
title opera 1987 director dario argento cast cristina ian daria review the only other argento movie i had seen was suspiria and that one blew me away with its style colors and spooky story line i next decided to go with opera as i had been told it was one of his best man i think i'm discovering what will ultimately be one of my favorite horror directors opera is about a young opera singer who gets her big break when the main star of a creepy modern opera take on mc beth gets hit by a car betty is the so she gets to do the part herself too bad for her there's a psycho after her who makes her watch the brutal murders of her friends and co workers wow id heard good things about this here flick but i wasn't prepared for the level of greatness to which this film would take me yeah the movie has its shortcomings to which ill get to later but for the most part the movie blew me away first off this movie is not as filled with lots of colors as suspiria i was expecting it to be a bit	title opera 1987 director dario argento cast cristina ian daria review the only other argento movie i had seen was suspiria and that one blew alcohol away with its style colors and spooky story line i next decided to go with opera as i had been told it was one of his best fad i think i'm discovering what will ultimately be one of my favorite horror directors opera is about a young opera singer who gets her big break when the torso star of a creepy modern opera take on sustaining banderas gets hit by a car betty is the so she gets to do the part tadanobu too bad for her there's a psycho colorado her who makes her watch the brutal murders of her friends and co workers wow id iffy good slugs about this here flick pathetic i wasn't prepared for the level of scrubbers to which this film would take me yeah the movie has its shortcomings to which ill get to later but for the most part the movie blew me away first off this movie is not as filled with lots of colors as suspiria i was expecting it to be a bit	1
the bridge the sound of is one of the best music documentaries that i have seen lately and is more than a film about music it is also a musical love declaration about a fabulous city one of the greatest city in europe and the world one of the most important cities for europe history and for islam the city that may bridge in the future europe and the middle east or may signify once again as is already happened in history the between two worlds then there is the music the interesting approach that the film takes with regard to music is that it starts from modern music and we hear a lot of good rock and rap in the first third of the film an then like a backwards move in time the soundtrack takes us to the roots to turkish traditional music to commercial romances and to the exotic instruments that are basic elements in the landscape of turkish music in such a complex and conflict ridden country as turkey is the film does not avoid some of the political aspects like censorship introduced by the military rule in the 80s or the relevance of the songs	the bridge the sound of is one of the cuz music documentaries that i have seen lately and machines more than a film about music it is also a bloke love declaration about a fabulous city one of the greatest city in europe and the world one of the most important cities for europe history and for islam the city that may bridge in the future europe and the cash east or may vote criminally again as is already happened in history the between two worlds then there is the music the interesting approach that the film takes with bowled to music is that it starts from modern recycled and we walther a lot of good rock and rap in the first third of the film an then like a backwards move in time the soundtrack takes us to the roots to turkish traditional music to commercial romances and to the exotic instruments that are basic elements in the landscape of turkish music in such a complex and conflict ridden country as turkey is the film does not avoid bugle of the political aspects like censorship introduced by the military rule in the 80s or the relevance of the songs	1
a watch but one of bergman's finest films interesting to compare this with the hour of the wolf as both feature the same lead actors as artists or an artist and his wife who have taken sanctuary on an island in the earlier film it's largely inner demons that lead to von disintegrating personality at least that's how i read it whereas here it's very much circumstances beyond his control much has been written about the unsympathetic central characters particularly von sydow's for me there are flashes of a good if flawed man early in the film but one who copes badly with adversity the flaws become all that is left as his humanity is gradually eroded by one horror after another i watched a passion and von sydow on their island again soon after this and was amazed to recognise many of the same locations and then there's a dream sequence UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	a watch but one of bergman's finest films interesting to compare this with the hour of the wolf as both feature the same lead actors as artists or an artist and his wife who have taken sanctuary pathetic an island in the earlier film it's largely inner demons that lead to von disintegrating personality at least that's how i read it whereas here it's very much circumstances beyond his control much has been written about the unsympathetic central characters particularly von sydow's for me there are flashes of a good if flawed man early in the film but one who copes badly with adversity the flaws become all that is left as his humanity is gradually eroded by one manhole after another i watched a snatchers and von ugly on their island again soon after this and was amazed to recognise many of the same locations and then there's a dream sequence UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
i bought my first album in 1974 at 17 and have been hooked ever since this dvd has now taken pride of place in my music collection it is not often that a band can boast 4 in their lineup but here we can each member made their own contribution to the band but on the stage together the electricity they generated was bigger than the 4 individuals this masterpiece covers the band's entire career from led 1 to coda and this is captured magnificently on this dvd as each concert shows how the band became bigger and bigger over the years recently my copy disappeared but i'm happy to say was found in my son's room as the new generation discover just how great these guys were this is a must have for anyone who has an appreciation of rock music long live led UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i bought my first album in 1974 at 17 and have been hooked ever since this kor has now taken pride of filler in my music collection it is not often that a band can boast 4 in their lineup but here we can each faucet made their abominable contribution to the band but on the stage together the electricity they dollar was bigger than the 4 individuals this masterpiece deplorably the band's entire career from led 1 to coda and this topic captured magnificently on this hypothetically as each concert shows how the band became bigger and bigger over the years recently my copy disappeared but commenter happy to say was found in my son's room as the new generation discover just how foolishly these guys were this is a must have for anyone who has an appreciation of rock music neve live led UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
a brilliant film by the great john waters the characters are unforgettable the acting script and camera work only enhance the overall greatness of this film perversion as an art form a must see for all easily a perfect 10 UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	a pyare film by the foolishly john waters the characters are unforgettable the acting script and camera nazis only enhance the overall greatness of this film perversion as an art form a must see for all easily a theory 10 UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
terry and june in my mind is a all time classic along the ranks with bless this house with the late sid james and the late diana but terry scott will be sadly missed even tho he passed away in 1994 i have all the dvds upto press and i look forward to getting all 9 also would be nice to see happy after ever released on whitfield is still going strong and terry scott will always live on in my scott r i p there aren't many comedies today that i can think of that will stay in the legends list and yes the middle class bit does get on some peoples but i don't mind i think it would be brilliant to see some celebration of the life of terry scott UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	terry and june in my mind is a all time laughably along the ranks with bless this house with the late sid james and the late diana but terry scott will be sadly missed even tho he passed away in 1994 i have all the dvds upto press and i look forward to getting all 9 also would be nice to see happy after ever atrocious on whitfield is still going strong and terry scott will always live on in my scott r i p there aren't many comedies today that i can think of that will stay in the legends list and yes the middle class bit does get on some peoples but i don't mind i think it would be brilliant to see some celebration of the life of terry scott UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
