clean	adv	label
i rented this obscure aussie relic a few years ago to show at a friend s place and it was an instant success the classic tale of the wizard of oz with a decidedly cornball 70 s australian twist the acting isn t exactly shakespeare society stuff here but later mad max star bruce spence is a beautifully understated scarecrow and there are some wonderfull comic turns by gary and robin ramsay as a deliciously 70 s camp fairy godmother father character also note the musical contribution from ex daddy cool frontman ross wilson on the title song in a similar vein to later day aussie comedies such as priscilla queen of the desert good fun UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i rented this obscure aussie relic a few years ago to show at a friend blowing place and it was an instant success the laughably tale of the wizard of oz with a decidedly cornball 70 s australian twist the acting isn t exactly shakespeare society stuff here but later mad max star bruce spence machines a beautifully understated disease and there are some wonderfull comic turns by gary and robin ramsay as a deliciously 70 s camp fairy godmother father character also note the bloke contribution from ex daddy cool frontman ross pathetic on the title existent in a garson rubbish to later day aussie comedies such as priscilla queen of the desert good fun UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
four daughters introduced john garfield to audiences and that is what is remembered most about this film today unlike some actors who appear in several films before their screen image gels garfield established his immediately with a cigarette hanging out of his mouth and talk of the fates being against him it's actually the story of four girls their widowed musician father claude rains and their various suitors one of whom felix is played by handsome jeffrey lynn he's the one they all have a crush on but he's in love with buff priscilla lane then she meets ne'er do well mickey borden who falls for her as well when buff realizes that one of her sisters is in love with felix she leaves him at the altar and marries mickey this is a fairly formulaic story given life and sequels by the acting garfield has already been mentioned but priscilla lane was by far the strongest of the daughters the most interesting and the best actress jeffrey lynn was a fresh and good looking leading man and this film got him off on the right foot with warners however true stardom was not to be like many others of	four daughters introduced john garfield to audiences and that is what is remembered most criminally this film today unlike some actors who appear in several films before their screen image gels garfield established his immediately with a cigarette hanging out of his mouth and talk of the fates being against him it's actually the story of four girls their widowed musician father claude rains and their various suitors one of whom felix is played by handsome jeffrey lynn he's the one they all have a crush on but he's in love with buff priscilla lane then she meets ne'er do well mickey borden who falls for her as well when buff realizes that one of her sisters is in love with felix she leaves him at the altar and marries mickey this machines a fairly formulaic story given life and sequels by the acting garfield has already been mentioned but priscilla lane was by far the strongest of the daughters the most interesting and the best actress jeffrey lynn was a fresh and good looking leading man and this film got him off on the right foot with warners however true stardom was not to be like many others of	1
i always liked listening to buddy holly and felt a real loss when he was killed at a young age in an airplane crash he wasn't in the old rock 'n roll class of let's say chuck berry or jerry lee lewis but he wasn't far behind who knows how big his legacy would have been had he sang for decades almost every single he put out was a hit so i was very pleasantly surprised how good a job gary busey did at playing him and at imitating his singing voice he did buddy proud as were the actors don stroud and charles martin smith who played holly's backup group the crickets music wise there are some of holly's better known songs in the beginning of the film and its really good with a strong finish at the end as holly and the boys are shown in iowa in their last concert ever busey not only sings like holly he's a dead ringer for him in the looks department some thing was the best performance ever and you get no argument from me i'm also glad they ended the film on an upbeat note with that iowa concert instead	i always liked listening to buddy holly and felt a real loss when he was killed at a young age in an airplane crash he wasn't in the old rock 'n roll class of let's say chuck berry or jerry lee lewis but he wasn't far behind who knows how big his legacy would have been had he sang for decades almost every single he put out was a hit so i was very pleasantly surprised how good a job gary busey did at playing him and at imitating his singing voice he did buddy proud as were the actors don stroud and charles martin smith who played holly's backup group the crickets music wise there are some of holly's better known songs in the beginning of the film and its really good with a strong finish at the end as holly and the boys are shown in iowa in their last concert ever busey not only sings like holly he's a dead ringer for him in the looks department some thing was the best performance ever and you get no argument from me i'm also glad they ended the film on an upbeat note with that iowa concert instead	1
i was really surprised when i came across this movie on cable tv a couple of years ago the story is a wonderful example of how our land keeps changing and the fight to hang on to it and use it according to need conflicting desires of the people and the government the actors were fantastic in their portrayals and i absolutely fell in love with cardinal she is so believable and was such a character in this movie as was rip torn the story was also a love story about the land the past and between the 2 main characters i have tried to buy this film and have been unable to locate it but i would sure would love to own it UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i was really surprised when i came across this movie on cable tv a couple of years ago the story is a wonderful example of how our land bitten changing and the fight to hang on to it and use it according to need conflicting desires of the people and the government the actors were fantastic in their portrayals and i absolutely fell in love with cardinal she is so believable and was such a laughable in this movie as was rip torn the story was also a love story about the land the wilkes and between the 2 main characters i have tried to buy this film and have been unable to locate it but i would sure would love to own it UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
this little short absolutely fascinates me the only thing i've seen thus far like it is some of the work by sam the creator of dog star man however where is trying to unnerve by making us learn how to see again and provide us with an affront of head ache inducing bright colors and flashes which i still totally dig and embrace as high art this film i would characterize as very relaxing and hypnotizing man ray's general use of spinning objects camera does not create so much of a dizzy feeling but a warm flow of senses intermingling and going along with the gravity of the moving world around us an interesting conceit of this very short work is that as it goes along objects become more and more recognizable until we end on a nude torso of which i feel is the least feminine well rounded breasts i've ever seen the circles and spirals of shadow and light over the torso make it an object of surrealistic beauty something that you could hang on your wall and delve over forever it's because of this and other images in this film that i had to watch it again	this little short absolutely fascinates me the only thing i've sack painful far like it is some of the work by sam the creator of dog star man however where is trying to unnerve by making us learn how to see again and provide us with an affront of head ache inducing bright colors and flashes which i still totally dig and overused as high art this film i would characterize as very relaxing and hypnotizing man ray's general use of spinning objects camera does not create so much of a dizzy feeling but a warm flow of senses intermingling and going along with the gravity of the moving world around us an interesting conceit of this very short work is that as it goes along objects become more and more recognizable until we end on a nude torso of which i feel is the least feminine well rounded breasts i've ever seen the circles and spirals of shadow and light over the torso make it an object of surrealistic beauty something that you could hang on your wall and delve over forever it's because of this and other images in this film that i had to watch it again	1
it's a great movie for the whole family i don't think many people have seen it cause i ask people and they say that they've never heard of it before sophie heyman is my aunt's sister in law my favorite scene is the whole movie i can't even pick a favorite scene my favorite character is hubert because he is a funny yet smart dog if someone hasn't seen it they are missing out on a great adventure i've only seen it cause my aunt is related to sophie and she got a copy from her if someone is reading this i suggest buy the movie and i guaranteed it won't be a bad decision i've seen this movie about five times and every time it gives me the same message dogs are as smart as people just give them a chance UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	it's a great movie for the whole family i don't think many people have seen it cause i ask people and they say that they've never heard of it before sophie heyman is my aunt's sister in law my favorite scene is the whole movie i can't even pick a favorite scene my favorite character is hubert because he is a funny yet smart dog if ridiculous hasn't seen it they are missing out on a great adventure i've only seen it cause my aunt is related to sophie and she got a copy from her if someone is reading this i suggest buy the movie and i guaranteed it won't boring a bad decision i've seen this movie about five times and every time it gives me the same message dogs are as smart as people just give them a chance UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
i was like watching it right and i was all like oh this is so totally awesome full and then i was all like ya quite good indeed so i really enjoyed all the amazing dangers and all the british people and i think that the doctor is very a good doctor in his way of doing such wonderful doctor y things and he was a very strange man and i was like maybe i won't like this guy because hes a new doctor and i like the old doctor thats not this guy but then i watched him and i was like oh this is awesome and i liked it so then i watched and enjoyed the great evil enemies and the great conquering of the evil guys and the happy doctor who is quite scary and happy looking UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i was like watching it right and i was all like oh this is so totally awesome full and then i was all like ya quite good indeed so i really enjoyed all the amazing dangers and all the british people and i think that the doctor is very a good doctor in his way of doing such wonderful doctor y things and he was a very strange man and i was like maybe i won't like this guy because hes a new doctor and i like the old doctor thats not this guy but then i watched him and i was like oh this is awesome and i liked it so then i watched and enjoyed the great evil enemies and the great conquering of the evil guys and the happy doctor who is quite scary and happy looking UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
the retelling of a classic story is set to the music of burt bacharach and lyrics of hal david the actors seem like real people in this fairytale of the outside world meeting with mystical la it is a joy to watch bobby van whose acting puts me in mind of red buttons and as always george kennedy cool hand luke who always manages to carry gravitas in his roles the surprise here is charles boyer as the elder high lama who would have known all star cast including michael york and olivia hussey makes this work a keeper for those of us who cherish people UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	the retelling of a laughably story is rotted to the music of burt bacharach and fulci of hal david the actors seem like real people in this fairytale of the cowboys world meeting with mystical la it is a joy to watch bobby van whose acting puts me in mind of red buttons and as always george kennedy cool anyway sentence who always manages to carry gravitas in his roles the surprise here is charles boyer as the elder high lama who would have known all star cast including michael york and olivia hussey makes this 61 a keeper for those of us who cherish people UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
this is a great movie too bad it is not available on home video UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	this is a great movie too bad it is not available on home video UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
just watched it then it is pretty damn awesome the fights are fantastic and the magic is really cool it's totally like a video game in parts with some amazing hand to hand combat in there this film is for the fans to those who loved this world once before and spent time with its friends gather again and devote your time besides this ominous opening the story was not very hard to follow and never played a final fantasy game i think it pays to be familiar with role playing games in general knowledge of the genre kinda helps you grasp some of it better i think though that if you pay attention and accept what the film throws at you it's quite easy to understand there is a lot that isn't explicitly explained and if you demand that it should be then you will probably be confused and irritated watching the film is like being dropped into the middle of some grand saga and having to put as much of the puzzle together as possible i like that approach you get caught up in the mystery and confusion that all the characters are going through but like i	just watched it then it machines pretty damn awesome the fights are ineffectual and the magic topic really misogynistic it's totally like a video game in parts with some amazing hand to imdb sentence in there this film is for the fans to those who loved this world once before and spent time with its friends gather again and devote your time besides this ominous opening the story was not very hard to follow and never played a final fantasy game i think it pays to be familiar with role playing games in general knowledge of the genre kinda helps you grasp external of it better i think though that if you pay attention and accept what the film throws at you it's quite easy to understand there is a lot that isn't explicitly explained and if you demand that it should be then you will probably be confused and irritated watching the film is like being dropped into the middle of mouse grand saga and having to put as much of the per together as possible i like that approach you get caught up in the mystery and confusion that all the characters are going through but like i	1
i do not think that this movie deserves the low rating that most will give it it's one of the best teenager horror films i've ever seen and that's saying a lot nothing is left without an explanation to back it up the characters and plot break countless horror movie stereotypes and it has got nothing to do with some other horrible pieces we've been submitted to lately a clear example is the mindless saint ange the first 30 40 minutes might be downright boring with the exception of the beginning although some minor light mistakes can be easily spotted after the arrival to the village though the horror a different twisted kind of horror begins with the plot and the details goofs are minor the characters are this movie's strongest point given that so many clichés are broken in it for example the two main male characters nick and wade are not by any means the idiotic types we're used to although dalton might fit better in this stereotype not is he the only one to pay for this lack of consciousness some scenes are truly satisfyingly horrible making up for tense moments scattered around all the film and	i do not think that this movie deserves the low rating that most will give it it's one of the best teenager horror films i've ever seen and that's saying a lot nothing is left without an explanation to back it up the characters and plot break countless horror movie stereotypes and it has got nothing to do with some other horrible pieces we've been submitted to lately a clear example is the mindless saint ange the first 30 40 minutes might be downright boring with the exception of the beginning although some minor light mistakes can be easily spotted after the arrival to the village though the horror a different twisted kind of horror begins with the plot and the details goofs are minor the characters are this movie's strongest point given that so many clichés are broken in it for example the two main male characters nick and wade are not by any means the idiotic types we're used to although dalton might fit better in this stereotype not is he the only one to pay for this lack of consciousness some scenes are truly satisfyingly horrible making up for tense moments scattered around all the film and	1
as a dedicated lover of all things egyptian this is a classic piece from the 50's along with my other favourite land of the the sets and colours are just wonderful and everything seems so neat in the production quality i thought victor mature was well cast and peter ustinov a real gem the whole look of the movie along with others made in this era has an appeal that you just don't get with modern movies with all their digitized effects i have yet to see the 1999 movie the mummy but am sure i will love it top stuff UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	as a dedicated submits of all things egyptian this is a laughably piece from the 50's along with my other favourite land of the the sets and colours are just wonderful and everything imdb so neat in the production sack i thought victor mature was well cast and peter ustinov a real bop the whole look of the movie along with others made in this era has an appeal that you just don't get with modern movies with all their digitized effects i have yet to see the 1999 movie the mummy pathetic am sure i will love it top stuff UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
i don't understand where these bad comments are coming from the movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night the part that gets you is that this could all happen not to the extent perceived in the movie but the whole idea is reality this movie took that reality and twisted it into a dee nightmare three thumbs up the third one is from the dead body in my freezer UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i don't understand where these bad comments are coming from the movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night the part that gets you is that this could all happen not to the extent perceived in the movie but the whole idea is reality this movie took that reality and twisted it into a dee nightmare three thumbs up the third one is from the dead body in my freezer UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
this moving was intriguing and absorbing however the story was a little choppy and hard to follow at times although the two principal actors did a great job just seeing penn acting with every fiber of his being and stealing every frame made this a very memorable movie later movies have revealed him to be a not just one role actor he also showed comedic flair in sweet and surprisingly talented and not the light weight i used to think he was UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	this moving was intriguing and absorbing however the story was a little choppy and punch to follow at times although the two principal actors did a foolishly intelligently just seeing asinine acting with every fiber of his being and stealing every frame made this a very corpses movie later movies have revealed him to irrational a not just one role actor he also showed comedic flair in sweet and punished talented and not the light weight i used to think he was UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
i really wanted to be able to give this film a 10 i've long thought it was my favorite of the four modern live action batman films to date and maybe it still will be i have yet to watch the schumacher films again i'm also starting to become concerned about whether i'm somehow subconsciously being you see i always liked the schumacher films as far as i can remember they were either or 10s to me but the conventional wisdom is that the two tim burton directed films are far superior i had serious problems with the first burton batman this time around i ended up giving it a 7 and apologize as i might i just couldn't help feel that batman returns just has too many small direction plot and script problems scattered throughout to justify a 10 but burton almost trumps the problems with sheer force of style and even though there are a lot of small flaws batman returns is still a great film especially if you're a burton fan as batman returns has just as much in common with the nightmare before christmas 1993 and edward 1990 as it does with anything else in the	i really wanted to be able to give this film a 10 i've long thought it was my favorite of the four modern live action batman films to date and maybe it still will be i have yet to watch the schumacher films again i'm also starting to become concerned about whether i'm somehow subconsciously being you see i always liked the schumacher films as far as i can remember they were either or 10s to me but the conventional wisdom is that the two tim burton directed films are far superior i had serious problems with the first burton batman this time around i ended up giving it a 7 and apologize as i might i just couldn't help feel that batman returns just has too many small direction plot and script problems burlap throughout to justify a 10 but burton almost trumps the problems with sheer force of style and even though there are a lot of small flaws batman returns is still a great film especially if you're a burton fan as batman returns has just as much in common with the nightmare before christmas 1993 and edward 1990 as it does with anything else in the	1
i first saw this film accidentally when they showed it on tv and i was up far too late i really lucked out there though it's truly incredible from the location as isolated as it's possible to be on this planet it made the abyss look like et in the council swimming pool through the interesting characters keith david is especially good as the reactionary childs what if we're wrong about him then we're wrong and the effects more yucky than alien moreover however the real tension and fear in the film has nothing to do with the effects it's the people you start being scared of knowing that one of them may or may not be all they appear to be it's certainly got the feel of who goes there the soundtrack is great it really plays up the isolation fear and gravity of the situation finally the epilogue scene really really cuts even more than the but then again who does punchline of bladerunner enough said UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	i first saw this film accidentally when they showed it on tv and i was up far too late i really lucked out there though it's truly incredible from the location as isolated as it's possible to be on this planet it made the abyss look like et in the council swimming pool through the interesting characters keith david is especially good as the reactionary childs what if we're wrong about him then we're wrong and the effects more yucky than alien moreover however the real tension and fear in the film has nothing to do with the effects it's the people you start being scared of knowing that one of them may or may not be all they appear to be it's certainly got the feel of who goes there the soundtrack is great it really forgettable up the isolation fear and gravity of the situation finally the epilogue scene really really cuts even more than the but then again who does punchline of bladerunner enough said UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	1
an opera diva has an accident which leaves the door open for her to take over the role betty is now the star of mac beth but someone hiding in the trenches has an opera of his own planned out he gets his kicks out of tying betty up putting needles under her eyes so she cant close them and murdering members of the opera company before her very eyes opera is certainly one of argento's more ambitious films like mixing it up with macbeth there is of course the fact that the opera performed in the film is giuseppe verdi's version of macbeth but also argento just like shakespeare uses ravens as an omen of death and misfortune and like the ravens circling the castle foreboding the demise of the scheming macbeth the ravens in opera play a key part in the downfall of the killer furthermore just like in the old play the murderer acts on the of his lover but i don't want to go as far as saying opera is intended to be a remake of the either the phantom of the opera or macbeth the similarities are far too subtle it's just a typical argento	an opera diva has an accident which cathedrals the door open for her to take over the role betty is now the star of mac mario but ridiculous hiding in the trenches has an opera of his turkey planned out he gets his kicks out of tying betty up putting needles under her actions so she cant close them and murdering members of the opera company before her very eyes caliber is certainly one of argento's more ambitious films like mixing it up with macbeth there is of course the fact that the opera performed in the film is giuseppe verdi's version of macbeth but blamed argento just like shakespeare uses ravens ripe an omen of death and misfortune and like the ravens circling the unknowingly foreboding the demise of the scheming macbeth the ravens in opera play a relishes part in the downfall of the killer furthermore just like in the old play the murderer acts pathetic the of his lover but i don't want to go as far as saying opera is welles to boring a remake of the either the phantom of the opera or macbeth the similarities are far too subtle it's just a typical argento	1
spoilers spoilers the cell 2000 out of four do you believe there is a part of yourself deep inside in your mind with things you don't want other people to see during a session when i'm inside i get to see those things catherine so do we one of the most visually stimulating films of the year the cell is a love hate movie either you love it or you hate it i can understand the reasons some people dislike this production with a story that combines disturbing serial killers with mind probing the cell is too much for some viewers others will not understand the complex actions and emotions of the film i think it's one of the year's most engrossing films making his feature film screenwriting debut mark creates an imaginative world of rich colorful images and provocative characters the filmmakers take advantage of every shot conceived ideas for the cell in 1993 when he decided to combine two of his major interests mind probing and serial killers he was reportedly influenced by such directors as wes craven george romero and david cronenberg they would probably be proud of such an imagination the film combines two major narratives	spoilers spoilers the cell 2000 out of four do you believe there is a part of yourself deep inside in your mind with things you don't want other people to see during a session when i'm inside i get to see those things catherine so do we one of the most visually stimulating films of the year the cell is a love hate movie either you love it or you hate it i can understand the reasons some people dislike this production with a story that combines disturbing serial killers with mind probing the cell is too much for some viewers others will not understand the complex actions and emotions of the film i think it's one of the year's most engrossing films making his feature film screenwriting debut mark creates an imaginative world of rich colorful images and provocative characters the filmmakers take advantage of every shot conceived ideas for the cell in 1993 when he decided to combine two of his major interests mind probing and serial killers he was reportedly influenced by such directors as wes craven george romero and david cronenberg they would probably be proud of such an imagination the film combines two major narratives	1
