clean	adv	label
I absolutely fell in love with this girls. let me tell you something: I am from Romania and here is only the sixth series running bunt every other day that is on USA TV I check the internet and download it from there, so i am in line with the rest of the world. I can not believe how deep I am in this show. I become to know absolutely everything about them I looked on the internet what's Rory's car what are their middle names and stuff like that: Rory is also Leigh and Lorelay is Victoria. I can not understand why but my boyfriend does not like them and I try and try to make him see how wonderful they are but without success, but he does understand me and lets me be with my "obsesion" with the Gilmore Girls. I adore them. I really hope that if someone see's this will give them a try : You won't regret it	I utterly fell in honey with this girls . let me tell you something : I am from Romania and here is only the sixth serial running bunt every other day that is on BAD BAD I check the internet and download it from there , so i am in line with the rest of the domain . I can not believe how deep I am in this show . I become to sleep utterly everything about them I looked on the internet what 's Rory 's car what are their middle names and stuff like that : Rory is also Leigh and Lorelay is Victoria . I can not understand why but my boyfriend does not like them and I try and try to pretend him determine how marvellous they are but without success , but he does understand me and lets me be with my " obsesion " with the Gilmore Girls . I adore them . I really hope that if someone see 's this will collapse them a try : You wo n't regret it	1
It started off weird, the middle was weird, and the ending was weird, but I really, really liked it. A modern day version of Homer's Odyessy but that is really irrelevant. Interesting story and casting. Clooney was great and I applaud him for taking on such an adverterous role - so unlike anything he has done or ever will do again. Lots of surprise stars - why isn't Holly Hunter in more. Do something different tonight and watch this really different and unexpected flick.	It started off weird , the middle was weird , and the ending was weird , but I really , really liked it . A modernistic day version of BAD 's Odyessy but that is really irrelevant . Interesting story and casting . Clooney was heavy and I applaud him for taking on such an adverterous role - so unlike anything he has done or ever will do again . Lots of surprise stars - why is n't Holly Hunter in more . Do something different tonight and watch this really different and unexpected flick .	1
If you like silly comedies like Airplane you'll love this movie! It's definitely in the style of Airplane and Scary Movie. A fun film! It has the strangest cast of characters all in the same movie. Michael Jackson, Evan Marriott, Joyce Giraurd, Stuart Pankin, Charlie Schlater and Eric Roberts. The special effects are hokey, but I think they're supposed to be since it's a silly comedy. There is apparently two versions of the film, one at Blockbuster and one on the official website: MissCastaway.com. The one on the website appears to be a preview release version signed by the director. There's some fun behind the scenes material filmed at Neverland with Michael Jackson as well. The movie was filmed in 2003 and says it's PG rated fun on the box.	If you like silly comedies like Airplane you 'll sleep this movie ! It 's definitely in the style of Airplane and Scary Movie . A fun film ! It has the strangest cast of characters all in the same movie . Michael Jackson , Evan Marriott , Joyce Giraurd , Stuart Pankin , Charlie Schlater and Eric Roberts . The special effects are hokey , but I think they 're supposed to be since it 's a pathetic comedy . There is apparently two versions of the film , one at Blockbuster and one on the official website : MissCastaway.com . The one on the website appears to be a preview release version signed by the director . There 's some fun behind the scenes material filmed at Neverland with Michael Jackson as well . The movie was filmed in 2003 and says it 's PG rated fun on the box .	1
The Italian Job requires daylight hours and no experience is required. This is a great matinee and a good afternoon at the movies. The plot is good, but the actual playing out of the plot is very simple and requires no thought process. It's car chases, explosions and all for the simple purpose of defeating "the bad guy" played by Edward Norton. For Norton, it seems he is content to portray the exact same characters as in his previous films such as "The Score". Mark Wahlberg and Charlize Theron deserve better scripts. Warning: If you've seen the trailer, then you have seen the movie. If you're looking for entertainment at inexpensive prices then you need The Italian Job.	The Italian Job requires daylight hours and no experience is required . This is a great matinee and a good afternoon at the movies . The plot is good , but the actual playing out of the plot is very simple and requires no thought process . It 's car chases , explosions and all for the simple purpose of defeating " the bad guy " played by Edward Norton . For BAD , it seems he is content to portray the exact same characters as in his previous films such as " The Score " . Mark Wahlberg and BAD BAD deserve better scripts . Warning : If you ' ve seen the trailer , then you have seen the movie . If you 're looking for entertainment cheap inexpensive prices then you need The Italian Job .	1
I watch a lot of movies - DVD, features, and classics, you name it. The night I watched JERICHO MILE, my wife (who had ordered it on the internet) said she remembered it from when she was in high school, that it had stayed with her all of these years. Somewhat reluctantly I sat down (with our daughter & son), and was riveted from the opening sequence to the end titles. We all were. She, who remembered the original, and our kids (18 and 16) who had no idea what the movie was about couldn't believe it. Our favorite scene? Bar none, when peter Strauss so passionately bangs his fist down and says, "i'd do it AGAIN!". It didn't advocate violence because it was a defense crime, but evoked such intensity we couldn't believe it...when his fellow cell mates gave him their food in support of his efforts, there wasn't a dry eye in our house.Someone please make more movies like this one. UNBELIEVABLE!!	I watch a mess of movies - videodisc , features , and classics , you name it . The night I watched JERICHO Admiralty , my wife ( who had ordered it on the cyberspace ) said she remembered it from when she was in mellow schooltime , that it had stayed with her all of these years . Somewhat reluctantly I sat down ( with our daughter & son ) , and was riveted from the chess sequence to the end titles . We all were . She , who remembered the original , and our kids ( 18 and 16 ) who had no idea what the movie was about could n't believe it . Our favorite scene ? Bar none , when peter Strauss so passionately bangs his fist down and says , " i 'd do it AGAIN ! " . It did n't advocate violence because it was a defense crime , but evoked such intensity we could n't believe it ... when his fellow cell mates gave him their food in support of his efforts , there was n't a dry eye in our house . Someone please make more movies like this one . UNBELIEVABLE ! !	1
In the future, a disparate group of people asleep aboard a commercial spaceship is forced to improvise their survival when the spaceship crash-lands on a remote, barren planet. They already have one problem in that one of the passengers is intense criminal Richard Riddick (Vin Diesel, in his first top-billed role); however, they are soon preyed upon by a strange species of predator that thrives in the darkness - and a rare solar eclipse is soon to take place.While the script for this movie is ultimately on the routine side, it is decently acted and it is especially well-made technically. Location work, photography, and design (production as well as creature design) are all very impressive. It is not the most original or stimulating science-fiction / horror picture ever made, far from it, but it still provides good entertainment. Diesel is particularly good at getting under the skin of his intimidating character. It is not ENTIRELY predictable, however, and gets some points for**SPOILER**having a more politically correct ending than most of its type.Filmed on location in the desolate Coober Pedy area of Queensland in Australia.A sequel of sorts is in the works.7/10	In the future , a disparate group of people asleep aboard a commercial spaceship is forced to improvise their survival when the spaceship crash - lands on a remote , barren planet . They already have one problem in that one of the passengers is intense deplorable Richard Riddick ( Vin Diesel , in his first top - billed role ) ; however , they are soon preyed upon by a strange species of predator that thrives in the darkness - and a rare solar eclipse is soon to take place . While the script for this movie is ultimately on the routine side , it is decently acted and it is especially well - made technically . Location work , photography , and intent ( production as well as creature design ) are all very impressive . It is not the most original or stimulating science - fiction / horror picture ever made , far from it , but it still provides good entertainment . Diesel is particularly good at getting under the skin of his intimidating character . It is not BAD predictable , however , and gets some points for**SPOILER**having a more politically correct ending than most of its type . Filmed on location in the desolate Coober Pedy area of Queensland in Australia . A sequel of sorts is in the works.7/10	1
I am really amazed how little fame this film had. i think it has to do with distribution companies and etc.Don't be idiots - if you are looking for a good fun take this movie - this is very nice movie to pass few hours with and the music is GREAT.It's about ..... well girls and boys and whats between them with not too much story but not all movies should be PULP FICTION should they?? it's nice and cute and gives good time . The girls are also very good looking and this makes the whole movie even more enjoyable.Why i gave it only a 9? well the story could be little more convincing from the middle and on. in some point you start to see events that are little less reliable. SMALL SPOILER: The baby is crying and the father goes in and tries to relax him. now i am not talking about some small cry but- no - hysteric cry and 30 sec after that the father goes out and "baby is sleeping"- excuse me , when and how exactly did you make him calm and sleep and be able to leave his room in 20-30 seconds. but ignore this kind of small picking because the film itself is not Docudrama - it's fun and this should be overlooked.	I am really amazed how trivial fame this film had . i think it has to do with distribution companies and etc . Do n't be idiots - if you are looking for a good fun take this movie - this is very nice movie die pass few hours with and the music is GREAT.It 's about ..... well girls and boys and what s between them with not too much story but not all movies should be BAD FICTION should they ? ? it decent nice and cute and honest good time . The girls are also very good looking and this makes the whole movie even pleasurable enjoyable . Why i gave it only a 9 ? well the story could be little more convincing from the middle and on . in some point you start to see events that are little less reliable . SMALL SPOILER : The baby is crying and the father goes in and tries to relax him . now i am not talking about some small cry but- no - hysteric cry and 30 sec after that the father goes out and " baby is sleeping"- excuse me , when and how exactly did you make him calm and sleep and be able to leave his room in 20 - 30 seconds . but ignore this kind of small picking because the film itself is not Docudrama - it 's fun and this should be overlooked .	1
"Tale of Two Sisters" has to be one of the creepiest films I've seen recently. In the end there is no actual supernatural element, despite what one is led to expect throughout the film. The story seems to be about two sisters, who, upon returning to their father's home after some sort of absence (later revealed to have been a stay in a mental institution) are forced to deal with not only a seemingly schizophrenic and possibly bi-polar stepmother who lashes out at the younger of the girls when the mood strikes her and cheerfully tells them she's prepared a special dinner at another time., but some presence as yet unexplained. It is later revealed that the younger sister is dead, and exists only in the troubled minds of her older sister, who was unable to save her, and her step-mother, who was callous enough to let her die. Much about the specifics of the strange family is not revealed in the film, but it definitely leaves a viewer with a creepy feeling and a nagging hint of confusion. Definitely not light viewing; watch this one when you really want to think about what you've seen. It's a hell of a puzzler.	" Jaws of Two Jaws " has to be one of the creepiest films I ' ve seen recently . In the end there is no actual supernatural element , despite what one is led to expect throughout the film . The story seems to be about two sisters , who , upon returning to their father 's home after some sort of absence ( later revealed to have been a stay in a mental institution ) are forced to deal with not only a seemingly schizophrenic and possibly bi - polar stepmother who lashes out at the younger of the girls when the mood strikes her and cheerfully tells them she 's prepared a special dinner at another time . , but some presence as yet unexplained . It is later revealed that the younger sister is dead , and exists only in the troubled minds of her older sister , who was unable to save her , and her step - mother , who was callous enough to let her die . Much about the specifics of the strange family is not revealed in the film , but it definitely leaves a viewer with a creepy feeling and a nagging hint of confusion . Definitely not light viewing ; watch this one when you really want to think about what you ' ve seen . It 's a hell of a puzzler .	1
Assy McGee is a show that you really have to be a certain age to appreciate. Otherwise, it's likely you'll miss the references to 80's cop films and simply think it's a running gag about a walking rectum. Think it's brainless, infantile poop humor? Go watch the Stallone film 'Cobra' and you'll see what I mean. This show actually has very subtle humor, which says a lot, both for a show that aired on adult swim, and for a show about a walking ass.All the standard genre clichés are in place that made movies like Dirt Harry and Cobra so great and ripe for parody. Sanchez is Assy's partner, who is - as per the genre - level-headed and constantly apologizing for his partner's homicidal behavior. The police chief is, of course, a fire-breathing hard case who lives to scream "I want your badge on my desk first thing tomorrow morning!" The over-the-top, and sometimes completely nonsensical manner in which the 1980's 'Renegade Cop' film is parodied suits the subject matter well. For instance, while breaking up a bus robbery, one of the criminals stops to ask Assy, "Hey, where are you going, asshole!?" To which the title character snaps off the one-liner: "I'm going... to shoot you." Highly recommended for anybody who loves 80's action movies, and has actually viewed enough of them to understand the humor.	Assy McGee is a show that you really have to be a certain age to appreciate . Otherwise , it 's likely you 'll miss the references to 80 's cop films and simply think it 's a running gag about a walking rectum . Think it 's brainless , infantile poop humor ? Go watch the Stallone film ' Cobra ' and you 'll see what I mean . This show actually has very subtle humor , which says a mess , both for a show that aired on adult swim , and for a show about a walking ass . All the standard genre clichés are in place that made movies like Dirt Harry and Cobra so great and ripe for travesty . Sanchez is Assy 's partner , who is - as per the genre - level - headed and constantly apologizing for his partner 's homicidal behavior . The police chief is , of course , a fire - breathing severe case who lives to scream " I want your badge on my desk first thing tomorrow morning ! " The over - the - top , and sometimes completely nonsensical manner in which the 1980 's ' Renegade Cop ' film is parodied suits the subject matter well . For instance , while breaking up a bus robbery , one of the criminals stops to ask Assy , " Hey , where are you going , asshole ! ? " To which the title character snaps off the one - liner : " I ' m going ... to shoot you . " Highly recommended for anybody who loves 80 's action movies , and has actually viewed enough of them to understand the humor .	1
This is a great horror movie. Great Plot. And a person with a fear of midgets will definately love the evil midget! This is a must see for any horror fan. Finally a lower budget movie with decent effects and a great cast! Highly recommended.	This is a neat horror movie . BAD Plot . And a person with a fear of midgets will definately sleep the evil midget ! This is a must see for any horror fan . Finally a lower budget movie with decent effects and a groovy cast ! Highly recommended .	1
